,sentence1,sentence2,gold_label,sentence1_lex,sentence2_lex,group_index,sentence1_edited,sentence2_edited,gold_label_edited
809,the boy does not play a baritone,the boy does not play an instrument,neutral,baritone,instrument,31,"the boy plays an baritone, but he does not want to play anymore.","the boy plays an instrument, but he does not want to play anymore.",entailment
810,the boy does not play an instrument,the boy does not play a bass,entailment,instrument,bass,31,"the boy plays an instrument, but he does not want to play anymore.","the boy plays an bass, but he does not want to play anymore.",neutral
811,the boy does not play a bass,the boy does not play an instrument,neutral,bass,instrument,31,"the boy plays an bass, but he does not want to play anymore.","the boy plays an instrument, but he does not want to play anymore.",entailment
812,the boy does not play an instrument,the boy does not play a bassoon,entailment,instrument,bassoon,31,"the boy plays an instrument, but he does not want to play anymore.","the boy plays an bassoon, but he does not want to play anymore.",neutral
813,the boy does not play a bassoon,the boy does not play an instrument,neutral,bassoon,instrument,31,"the boy plays an bassoon, but he does not want to play anymore.","the boy plays an instrument, but he does not want to play anymore.",entailment
814,the boy does not play an instrument,the boy does not play an organ,entailment,instrument,organ,31,"the boy plays an instrument, but he does not want to play anymore.","the boy plays an organ, but he does not want to play anymore.",neutral
815,the boy does not play an organ,the boy does not play an instrument,neutral,organ,instrument,31,"the boy plays an organ, but he does not want to play anymore.","the boy plays an instrument, but he does not want to play anymore.",entailment
816,the boy does not play an instrument,the boy does not play a trombone,entailment,instrument,trombone,31,"the boy plays an instrument, but he does not want to play anymore.","the boy plays an trombone, but he does not want to play anymore.",neutral
817,the boy does not play a trombone,the boy does not play an instrument,neutral,trombone,instrument,31,"the boy plays an trombone, but he does not want to play anymore.","the boy plays an instrument, but he does not want to play anymore.",entailment
818,the boy does not play an instrument,the boy does not play a viola,entailment,instrument,viola,31,"the boy plays an instrument, but he does not want to play anymore.","the boy plays an viola, but he does not want to play anymore.",neutral
819,the boy does not play a viola,the boy does not play an instrument,neutral,viola,instrument,31,"the boy plays an viola, but he does not want to play anymore.","the boy plays an instrument, but he does not want to play anymore.",entailment
820,the boy does not play an instrument,the boy does not play a sousaphone,entailment,instrument,sousaphone,31,"the boy plays an instrument, but he does not want to play anymore.","the boy plays an sousaphone, but he does not want to play anymore.",neutral
821,the boy does not play a sousaphone,the boy does not play an instrument,neutral,sousaphone,instrument,31,"the boy plays an sousaphone, but he does not want to play anymore.","the boy plays an instrument, but he does not want to play anymore.",entailment
822,the boy does not play an instrument,the boy does not play a drum,entailment,instrument,drum,31,"the boy plays an instrument, but he does not want to play anymore.","the boy plays an drum, but he does not want to play anymore.",neutral
823,the boy does not play a drum,the boy does not play an instrument,neutral,drum,instrument,31,"the boy plays an drum, but he does not want to play anymore.","the boy plays an instrument, but he does not want to play anymore.",entailment
824,the boy does not play an instrument,the boy does not play a mandolin,entailment,instrument,mandolin,31,"the boy plays an instrument, but he does not want to play anymore.","the boy plays an mandolin, but he does not want to play anymore.",neutral
825,the boy does not play a mandolin,the boy does not play an instrument,neutral,mandolin,instrument,31,"the boy plays an mandolin, but he does not want to play anymore.","the boy plays an instrument, but he does not want to play anymore.",entailment
826,the boy does not play an instrument,the boy does not play a saxophone,entailment,instrument,saxophone,31,"the boy plays an instrument, but he does not want to play anymore.","the boy plays an saxophone, but he does not want to play anymore.",neutral
827,the boy does not play a saxophone,the boy does not play an instrument,neutral,saxophone,instrument,31,"the boy plays an saxophone, but he does not want to play anymore.","the boy plays an instrument, but he does not want to play anymore.",entailment
828,the boy does not play an instrument,the boy does not play an accordion,entailment,instrument,accordion,31,"the boy plays an instrument, but he does not want to play anymore.","the boy plays an accordion, but he does not want to play anymore.",neutral
829,the boy does not play an accordion,the boy does not play an instrument,neutral,accordion,instrument,31,"the boy plays an accordion, but he does not want to play anymore.","the boy plays an instrument, but he does not want to play anymore.",entailment
830,the boy does not play an instrument,the boy does not play a triangle,entailment,instrument,triangle,31,"the boy plays an instrument, but he does not want to play anymore.","the boy plays an triangle, but he does not want to play anymore.",neutral
831,the boy does not play a triangle,the boy does not play an instrument,neutral,triangle,instrument,31,"the boy plays an triangle, but he does not want to play anymore.","the boy plays an instrument, but he does not want to play anymore.",entailment
832,the boy does not play an instrument,the boy does not play a horn,entailment,instrument,horn,31,"the boy plays an instrument, but he does not want to play anymore.","the boy plays an horn, but he does not want to play anymore.",neutral
833,the boy does not play a horn,the boy does not play an instrument,neutral,horn,instrument,31,"the boy plays an horn, but he does not want to play anymore.","the boy plays an instrument, but he does not want to play anymore.",entailment
834,the boy does not play an instrument,the boy does not play a sousaphone,entailment,instrument,sousaphone,31,"the boy plays an instrument, but he does not want to play anymore.","the boy plays an sousaphone, but he does not want to play anymore.",neutral
835,the boy does not play a sousaphone,the boy does not play an instrument,neutral,sousaphone,instrument,31,"the boy plays an sousaphone, but he does not want to play anymore.","the boy plays an instrument, but he does not want to play anymore.",entailment
836,the boy does not play an instrument,the boy does not play a tambourine,entailment,instrument,tambourine,31,"the boy plays an instrument, but he does not want to play anymore.","the boy plays an tambourine, but he does not want to play anymore.",neutral
837,the boy does not play a tambourine,the boy does not play an instrument,neutral,tambourine,instrument,31,"the boy plays an tambourine, but he does not want to play anymore.","the boy plays an instrument, but he does not want to play anymore.",entailment
838,the boy does not play an instrument,the boy does not play a fiddle,entailment,instrument,fiddle,31,"the boy plays an instrument, but he does not want to play anymore.","the boy plays an fiddle, but he does not want to play anymore.",neutral
839,the boy does not play a fiddle,the boy does not play an instrument,neutral,fiddle,instrument,31,"the boy plays an fiddle, but he does not want to play anymore.","the boy plays an instrument, but he does not want to play anymore.",entailment
840,the boy does not play an instrument,the boy does not play a clarinet,entailment,instrument,clarinet,31,"the boy plays an instrument, but he does not want to play anymore.","the boy plays an clarinet, but he does not want to play anymore.",neutral
841,the boy does not play a clarinet,the boy does not play an instrument,neutral,clarinet,instrument,31,"the boy plays an clarinet, but he does not want to play anymore.","the boy plays an instrument, but he does not want to play anymore.",entailment
842,the boy does not play an instrument,the boy does not play a flute,entailment,instrument,flute,31,"the boy plays an instrument, but he does not want to play anymore.","the boy plays an flute, but he does not want to play anymore.",neutral
843,the boy does not play a flute,the boy does not play an instrument,neutral,flute,instrument,31,"the boy plays an flute, but he does not want to play anymore.","the boy plays an instrument, but he does not want to play anymore.",entailment
844,the boy does not play an instrument,the boy does not play an ukulele,entailment,instrument,ukulele,31,"the boy plays an instrument, but he does not want to play anymore.","the boy plays an ukulele, but he does not want to play anymore.",neutral
845,the boy does not play an ukulele,the boy does not play an instrument,neutral,ukulele,instrument,31,"the boy plays an ukulele, but he does not want to play anymore.","the boy plays an instrument, but he does not want to play anymore.",entailment
846,the boy does not play an instrument,the boy does not play a cornet,entailment,instrument,cornet,31,"the boy plays an instrument, but he does not want to play anymore.","the boy plays an cornet, but he does not want to play anymore.",neutral
847,the boy does not play a cornet,the boy does not play an instrument,neutral,cornet,instrument,31,"the boy plays an cornet, but he does not want to play anymore.","the boy plays an instrument, but he does not want to play anymore.",entailment
848,the boy does not play an instrument,the boy does not play a piccolo,entailment,instrument,piccolo,31,"the boy plays an instrument, but he does not want to play anymore.","the boy plays an piccolo, but he does not want to play anymore.",neutral
849,the boy does not play a piccolo,the boy does not play an instrument,neutral,piccolo,instrument,31,"the boy plays an piccolo, but he does not want to play anymore.","the boy plays an instrument, but he does not want to play anymore.",entailment
850,the boy does not play an instrument,the boy does not play a banjo,entailment,instrument,banjo,31,"the boy plays an instrument, but he does not want to play anymore.","the boy plays an banjo, but he does not want to play anymore.",neutral
851,the boy does not play a banjo,the boy does not play an instrument,neutral,banjo,instrument,31,"the boy plays an banjo, but he does not want to play anymore.","the boy plays an instrument, but he does not want to play anymore.",entailment
852,the boy does not play an instrument,the boy does not play a guitar,entailment,instrument,guitar,31,"the boy plays an instrument, but he does not want to play anymore.","the boy plays an guitar, but he does not want to play anymore.",neutral
853,the boy does not play a guitar,the boy does not play an instrument,neutral,guitar,instrument,31,"the boy plays an guitar, but he does not want to play anymore.","the boy plays an instrument, but he does not want to play anymore.",entailment
854,A man on top of a ladder not next to a tree,A man on top of a ladder not next to a plant,neutral,tree,plant,32,"A man is on top of a ladder next to a tree, not paying attention to his friends.","A man is on top of a ladder next to a plant, not paying attention to his friends.",entailment
855,A man on top of a ladder not next to a plant,A man on top of a ladder not next to a tree,entailment,plant,tree,32,"A man is on top of a ladder next to a plant, not paying attention to his friends.","A man is on top of a ladder next to a tree, not paying attention to his friends.",neutral
856,A man on top of a ladder not next to a tree,A man on top of a ladder not next to a sycamore,entailment,tree,sycamore,32,"A man is on top of a ladder next to a tree, not paying attention to his friends.","A man is on top of a ladder next to a sycamore, not paying attention to his friends.",neutral
857,A man on top of a ladder not next to a sycamore,A man on top of a ladder not next to a tree,neutral,sycamore,tree,32,"A man is on top of a ladder next to a sycamore, not paying attention to his friends.","A man is on top of a ladder next to a tree, not paying attention to his friends.",entailment
858,A man on top of a ladder not next to a tree,A man on top of a ladder not next to an ash,entailment,tree,ash,32,"A man is on top of a ladder next to a tree, not paying attention to his friends.","A man is on top of a ladder next to a ash, not paying attention to his friends.",neutral
859,A man on top of a ladder not next to an ash,A man on top of a ladder not next to a tree,neutral,ash,tree,32,"A man is on top of a ladder next to a ash, not paying attention to his friends.","A man is on top of a ladder next to a tree, not paying attention to his friends.",entailment
860,A man on top of a ladder not next to a tree,A man on top of a ladder not next to a magnolia,entailment,tree,magnolia,32,"A man is on top of a ladder next to a tree, not paying attention to his friends.","A man is on top of a ladder next to a magnolia, not paying attention to his friends.",neutral
861,A man on top of a ladder not next to a magnolia,A man on top of a ladder not next to a tree,neutral,magnolia,tree,32,"A man is on top of a ladder next to a magnolia, not paying attention to his friends.","A man is on top of a ladder next to a tree, not paying attention to his friends.",entailment
862,A man on top of a ladder not next to a tree,A man on top of a ladder not next to a willow,entailment,tree,willow,32,"A man is on top of a ladder next to a tree, not paying attention to his friends.","A man is on top of a ladder next to a willow, not paying attention to his friends.",neutral
863,A man on top of a ladder not next to a willow,A man on top of a ladder not next to a tree,neutral,willow,tree,32,"A man is on top of a ladder next to a willow, not paying attention to his friends.","A man is on top of a ladder next to a tree, not paying attention to his friends.",entailment
864,A man on top of a ladder not next to a tree,A man on top of a ladder not next to a pine,entailment,tree,pine,32,"A man is on top of a ladder next to a tree, not paying attention to his friends.","A man is on top of a ladder next to a pine, not paying attention to his friends.",neutral
865,A man on top of a ladder not next to a pine,A man on top of a ladder not next to a tree,neutral,pine,tree,32,"A man is on top of a ladder next to a pine, not paying attention to his friends.","A man is on top of a ladder next to a tree, not paying attention to his friends.",entailment
866,A man on top of a ladder not next to a tree,A man on top of a ladder not next to a cedar,entailment,tree,cedar,32,"A man is on top of a ladder next to a tree, not paying attention to his friends.","A man is on top of a ladder next to a cedar, not paying attention to his friends.",neutral
867,A man on top of a ladder not next to a cedar,A man on top of a ladder not next to a tree,neutral,cedar,tree,32,"A man is on top of a ladder next to a cedar, not paying attention to his friends.","A man is on top of a ladder next to a tree, not paying attention to his friends.",entailment
868,A man on top of a ladder not next to a tree,A man on top of a ladder not next to an oak,entailment,tree,oak,32,"A man is on top of a ladder next to a tree, not paying attention to his friends.","A man is on top of a ladder next to a oak, not paying attention to his friends.",neutral
869,A man on top of a ladder not next to an oak,A man on top of a ladder not next to a tree,neutral,oak,tree,32,"A man is on top of a ladder next to a oak, not paying attention to his friends.","A man is on top of a ladder next to a tree, not paying attention to his friends.",entailment
870,A man on top of a ladder not next to a tree,A man on top of a ladder not next to an elm,entailment,tree,elm,32,"A man is on top of a ladder next to a tree, not paying attention to his friends.","A man is on top of a ladder next to a elm, not paying attention to his friends.",neutral
871,A man on top of a ladder not next to an elm,A man on top of a ladder not next to a tree,neutral,elm,tree,32,"A man is on top of a ladder next to a elm, not paying attention to his friends.","A man is on top of a ladder next to a tree, not paying attention to his friends.",entailment
872,A man on top of a ladder not next to a tree,A man on top of a ladder not next to a dogwood,entailment,tree,dogwood,32,"A man is on top of a ladder next to a tree, not paying attention to his friends.","A man is on top of a ladder next to a dogwood, not paying attention to his friends.",neutral
873,A man on top of a ladder not next to a dogwood,A man on top of a ladder not next to a tree,neutral,dogwood,tree,32,"A man is on top of a ladder next to a dogwood, not paying attention to his friends.","A man is on top of a ladder next to a tree, not paying attention to his friends.",entailment
874,A man on top of a ladder not next to a tree,A man on top of a ladder not next to a fir,entailment,tree,fir,32,"A man is on top of a ladder next to a tree, not paying attention to his friends.","A man is on top of a ladder next to a fir, not paying attention to his friends.",neutral
875,A man on top of a ladder not next to a fir,A man on top of a ladder not next to a tree,neutral,fir,tree,32,"A man is on top of a ladder next to a fir, not paying attention to his friends.","A man is on top of a ladder next to a tree, not paying attention to his friends.",entailment
876,A man on top of a ladder not next to a tree,A man on top of a ladder not next to a palm,entailment,tree,palm,32,"A man is on top of a ladder next to a tree, not paying attention to his friends.","A man is on top of a ladder next to a palm, not paying attention to his friends.",neutral
877,A man on top of a ladder not next to a palm,A man on top of a ladder not next to a tree,neutral,palm,tree,32,"A man is on top of a ladder next to a palm, not paying attention to his friends.","A man is on top of a ladder next to a tree, not paying attention to his friends.",entailment
878,A man on top of a ladder not next to a tree,A man on top of a ladder not next to a birch,entailment,tree,birch,32,"A man is on top of a ladder next to a tree, not paying attention to his friends.","A man is on top of a ladder next to a birch, not paying attention to his friends.",neutral
879,A man on top of a ladder not next to a birch,A man on top of a ladder not next to a tree,neutral,birch,tree,32,"A man is on top of a ladder next to a birch, not paying attention to his friends.","A man is on top of a ladder next to a tree, not paying attention to his friends.",entailment
880,There is not a man cutting hair in the background.,There is not an adult cutting hair in the background.,neutral,man,adult,33,"There is a man cutting hair in the background, not putting his head up.","There is a adult cutting hair in the background, not putting his head up.",entailment
881,There is not an adult cutting hair in the background.,There is not a man cutting hair in the background.,entailment,adult,man,33,"There is a adult cutting hair in the background, not putting his head up.","There is a man cutting hair in the background, not putting his head up.",neutral
882,There is not a man cutting hair in the background.,There is not an individual cutting hair in the background.,neutral,man,individual,33,"There is a man cutting hair in the background, not putting his head up.","There is a individual cutting hair in the background, not putting his head up.",entailment
883,There is not an individual cutting hair in the background.,There is not a man cutting hair in the background.,entailment,individual,man,33,"There is a individual cutting hair in the background, not putting his head up.","There is a man cutting hair in the background, not putting his head up.",neutral
884,There is not a man cutting hair in the background.,There is not a bachelor cutting hair in the background.,entailment,man,bachelor,33,"There is a man cutting hair in the background, not putting his head up.","There is a bachelor cutting hair in the background, not putting his head up.",neutral
885,There is not a bachelor cutting hair in the background.,There is not a man cutting hair in the background.,neutral,bachelor,man,33,"There is a bachelor cutting hair in the background, not putting his head up.","There is a man cutting hair in the background, not putting his head up.",entailment
886,There is not a man cutting hair in the background.,There is not a widower cutting hair in the background.,entailment,man,widower,33,"There is a man cutting hair in the background, not putting his head up.","There is a widower cutting hair in the background, not putting his head up.",neutral
887,There is not a widower cutting hair in the background.,There is not a man cutting hair in the background.,neutral,widower,man,33,"There is a widower cutting hair in the background, not putting his head up.","There is a man cutting hair in the background, not putting his head up.",entailment
888,There is not a man cutting hair in the background.,There is not a gentleman cutting hair in the background.,entailment,man,gentleman,33,"There is a man cutting hair in the background, not putting his head up.","There is a gentleman cutting hair in the background, not putting his head up.",neutral
889,There is not a gentleman cutting hair in the background.,There is not a man cutting hair in the background.,neutral,gentleman,man,33,"There is a gentleman cutting hair in the background, not putting his head up.","There is a man cutting hair in the background, not putting his head up.",entailment
890,There is not a man cutting hair in the background.,There is not a gent cutting hair in the background.,entailment,man,gent,33,"There is a man cutting hair in the background, not putting his head up.","There is a gent cutting hair in the background, not putting his head up.",neutral
891,There is not a gent cutting hair in the background.,There is not a man cutting hair in the background.,neutral,gent,man,33,"There is a gent cutting hair in the background, not putting his head up.","There is a man cutting hair in the background, not putting his head up.",entailment
892,There is not a man cutting hair in the background.,There is not a boyfriend cutting hair in the background.,entailment,man,boyfriend,33,"There is a man cutting hair in the background, not putting his head up.","There is a boyfriend cutting hair in the background, not putting his head up.",neutral
893,There is not a boyfriend cutting hair in the background.,There is not a man cutting hair in the background.,neutral,boyfriend,man,33,"There is a boyfriend cutting hair in the background, not putting his head up.","There is a man cutting hair in the background, not putting his head up.",entailment
894,A man can not find a woman,A man can not find an adult,neutral,woman,adult,34,"The child, who is not dressed in blue, finds a woman","The child, who is not dressed in blue, finds a adult",entailment
895,A man can not find an adult,A man can not find a woman,entailment,adult,woman,34,"The child, who is not dressed in blue, finds a adult","The child, who is not dressed in blue, finds a woman",neutral
896,A man can not find a woman,A man can not find an individual,neutral,woman,individual,34,"The child, who is not dressed in blue, finds a woman","The child, who is not dressed in blue, finds a individual",entailment
897,A man can not find an individual,A man can not find a woman,entailment,individual,woman,34,"The child, who is not dressed in blue, finds a individual","The child, who is not dressed in blue, finds a woman",neutral
898,A man can not find a woman,A man can not find an ex-wife,entailment,woman,ex-wife,34,"The child, who is not dressed in blue, finds a woman","The child, who is not dressed in blue, finds a ex-wife",neutral
899,A man can not find an ex-wife,A man can not find a woman,neutral,ex-wife,woman,34,"The child, who is not dressed in blue, finds a ex-wife","The child, who is not dressed in blue, finds a woman",entailment
900,A man can not find a woman,A man can not find a lady,entailment,woman,lady,34,"The child, who is not dressed in blue, finds a woman","The child, who is not dressed in blue, finds a lady",neutral
901,A man can not find a lady,A man can not find a woman,neutral,lady,woman,34,"The child, who is not dressed in blue, finds a lady","The child, who is not dressed in blue, finds a woman",entailment
902,A man can not find a woman,A man can not find a sister,entailment,woman,sister,34,"The child, who is not dressed in blue, finds a woman","The child, who is not dressed in blue, finds a sister",neutral
903,A man can not find a sister,A man can not find a woman,neutral,sister,woman,34,"The child, who is not dressed in blue, finds a sister","The child, who is not dressed in blue, finds a woman",entailment
904,A man can not find a woman,A man can not find a widow,entailment,woman,widow,34,"The child, who is not dressed in blue, finds a woman","The child, who is not dressed in blue, finds a widow",neutral
905,A man can not find a widow,A man can not find a woman,neutral,widow,woman,34,"The child, who is not dressed in blue, finds a widow","The child, who is not dressed in blue, finds a woman",entailment
906,A man can not find a woman,A man can not find a mother,entailment,woman,mother,34,"The child, who is not dressed in blue, finds a woman","The child, who is not dressed in blue, finds a mother",neutral
907,A man can not find a mother,A man can not find a woman,neutral,mother,woman,34,"The child, who is not dressed in blue, finds a mother","The child, who is not dressed in blue, finds a woman",entailment
908,A man can not find a woman,A man can not find a matriarch,entailment,woman,matriarch,34,"The child, who is not dressed in blue, finds a woman","The child, who is not dressed in blue, finds a matriarch",neutral
909,A man can not find a matriarch,A man can not find a woman,neutral,matriarch,woman,34,"The child, who is not dressed in blue, finds a matriarch","The child, who is not dressed in blue, finds a woman",entailment
910,A man can not find a woman,A man can not find a bridesmaid,entailment,woman,bridesmaid,34,"The child, who is not dressed in blue, finds a woman","The child, who is not dressed in blue, finds a bridesmaid",neutral
911,A man can not find a bridesmaid,A man can not find a woman,neutral,bridesmaid,woman,34,"The child, who is not dressed in blue, finds a bridesmaid","The child, who is not dressed in blue, finds a woman",entailment
912,A man can not find a woman,A man can not find a housewife,entailment,woman,housewife,34,"The child, who is not dressed in blue, finds a woman","The child, who is not dressed in blue, finds a housewife",neutral
913,A man can not find a housewife,A man can not find a woman,neutral,housewife,woman,34,"The child, who is not dressed in blue, finds a housewife","The child, who is not dressed in blue, finds a woman",entailment
914,A man can not find a woman,A man can not find a wife,entailment,woman,wife,34,"The child, who is not dressed in blue, finds a woman","The child, who is not dressed in blue, finds a wife",neutral
915,A man can not find a wife,A man can not find a woman,neutral,wife,woman,34,"The child, who is not dressed in blue, finds a wife","The child, who is not dressed in blue, finds a woman",entailment
916,A man can not find a woman,A man can not find a granny,entailment,woman,granny,34,"The child, who is not dressed in blue, finds a woman","The child, who is not dressed in blue, finds a granny",neutral
917,A man can not find a granny,A man can not find a woman,neutral,granny,woman,34,"The child, who is not dressed in blue, finds a granny","The child, who is not dressed in blue, finds a woman",entailment
918,A man can not find a woman,A man can not find a bachelorette,entailment,woman,bachelorette,34,"The child, who is not dressed in blue, finds a woman","The child, who is not dressed in blue, finds a bachelorette",neutral
919,A man can not find a bachelorette,A man can not find a woman,neutral,bachelorette,woman,34,"The child, who is not dressed in blue, finds a bachelorette","The child, who is not dressed in blue, finds a woman",entailment
920,A man can not find a woman,A man can not find a mistress,entailment,woman,mistress,34,"The child, who is not dressed in blue, finds a woman","The child, who is not dressed in blue, finds a mistress",neutral
921,A man can not find a mistress,A man can not find a woman,neutral,mistress,woman,34,"The child, who is not dressed in blue, finds a mistress","The child, who is not dressed in blue, finds a woman",entailment
922,A man can not find a woman,A man can not find a geisha,entailment,woman,geisha,34,"The child, who is not dressed in blue, finds a woman","The child, who is not dressed in blue, finds a geisha",neutral
923,A man can not find a geisha,A man can not find a woman,neutral,geisha,woman,34,"The child, who is not dressed in blue, finds a geisha","The child, who is not dressed in blue, finds a woman",entailment
924,There is not a boat nearby.,There is not a dinghy nearby.,entailment,boat,dinghy,35,"There is actually a boat nearby, not too far away.","There is actually a dinghy nearby, not too far away.",neutral
925,There is not a dinghy nearby.,There is not a boat nearby.,neutral,dinghy,boat,35,"There is actually a dinghy nearby, not too far away.","There is actually a boat nearby, not too far away.",entailment
926,There is not a boat nearby.,There is not a motorboat nearby.,entailment,boat,motorboat,35,"There is actually a boat nearby, not too far away.","There is actually a motorboat nearby, not too far away.",neutral
927,There is not a motorboat nearby.,There is not a boat nearby.,neutral,motorboat,boat,35,"There is actually a motorboat nearby, not too far away.","There is actually a boat nearby, not too far away.",entailment
928,There is not a boat nearby.,There is not a ferry nearby.,entailment,boat,ferry,35,"There is actually a boat nearby, not too far away.","There is actually a ferry nearby, not too far away.",neutral
929,There is not a ferry nearby.,There is not a boat nearby.,neutral,ferry,boat,35,"There is actually a ferry nearby, not too far away.","There is actually a boat nearby, not too far away.",entailment
930,There is not a boat nearby.,There is not a gondola nearby.,entailment,boat,gondola,35,"There is actually a boat nearby, not too far away.","There is actually a gondola nearby, not too far away.",neutral
931,There is not a gondola nearby.,There is not a boat nearby.,neutral,gondola,boat,35,"There is actually a gondola nearby, not too far away.","There is actually a boat nearby, not too far away.",entailment
932,There is not a boat nearby.,There is not a kayak nearby.,entailment,boat,kayak,35,"There is actually a boat nearby, not too far away.","There is actually a kayak nearby, not too far away.",neutral
933,There is not a kayak nearby.,There is not a boat nearby.,neutral,kayak,boat,35,"There is actually a kayak nearby, not too far away.","There is actually a boat nearby, not too far away.",entailment
934,There is not a boat nearby.,There is not a barge nearby.,entailment,boat,barge,35,"There is actually a boat nearby, not too far away.","There is actually a barge nearby, not too far away.",neutral
935,There is not a barge nearby.,There is not a boat nearby.,neutral,barge,boat,35,"There is actually a barge nearby, not too far away.","There is actually a boat nearby, not too far away.",entailment
936,There is not a boat nearby.,There is not a speedboat nearby.,entailment,boat,speedboat,35,"There is actually a boat nearby, not too far away.","There is actually a speedboat nearby, not too far away.",neutral
937,There is not a speedboat nearby.,There is not a boat nearby.,neutral,speedboat,boat,35,"There is actually a speedboat nearby, not too far away.","There is actually a boat nearby, not too far away.",entailment
938,There is not a boat nearby.,There is not a tugboat nearby.,entailment,boat,tugboat,35,"There is actually a boat nearby, not too far away.","There is actually a tugboat nearby, not too far away.",neutral
939,There is not a tugboat nearby.,There is not a boat nearby.,neutral,tugboat,boat,35,"There is actually a tugboat nearby, not too far away.","There is actually a boat nearby, not too far away.",entailment
940,There is not a boat nearby.,There is not a lifeboat nearby.,entailment,boat,lifeboat,35,"There is actually a boat nearby, not too far away.","There is actually a lifeboat nearby, not too far away.",neutral
941,There is not a lifeboat nearby.,There is not a boat nearby.,neutral,lifeboat,boat,35,"There is actually a lifeboat nearby, not too far away.","There is actually a boat nearby, not too far away.",entailment
942,There is not a boat nearby.,There is not a houseboat nearby.,entailment,boat,houseboat,35,"There is actually a boat nearby, not too far away.","There is actually a houseboat nearby, not too far away.",neutral
943,There is not a houseboat nearby.,There is not a boat nearby.,neutral,houseboat,boat,35,"There is actually a houseboat nearby, not too far away.","There is actually a boat nearby, not too far away.",entailment
944,There is not a boat nearby.,There is not a canoe nearby.,entailment,boat,canoe,35,"There is actually a boat nearby, not too far away.","There is actually a canoe nearby, not too far away.",neutral
945,There is not a canoe nearby.,There is not a boat nearby.,neutral,canoe,boat,35,"There is actually a canoe nearby, not too far away.","There is actually a boat nearby, not too far away.",entailment
946,a boy is not concentrating on a machine,a boy is not concentrating on a trimmer,entailment,machine,trimmer,36,"a boy is concentrating on a machine, not talking to anyone.","a boy is concentrating on a trimmer, not talking to anyone.",neutral
947,a boy is not concentrating on a trimmer,a boy is not concentrating on a machine,neutral,trimmer,machine,36,"a boy is concentrating on a trimmer, not talking to anyone.","a boy is concentrating on a machine, not talking to anyone.",entailment
948,a boy is not concentrating on a machine,a boy is not concentrating on a calculator,entailment,machine,calculator,36,"a boy is concentrating on a machine, not talking to anyone.","a boy is concentrating on a calculator, not talking to anyone.",neutral
949,a boy is not concentrating on a calculator,a boy is not concentrating on a machine,neutral,calculator,machine,36,"a boy is concentrating on a calculator, not talking to anyone.","a boy is concentrating on a machine, not talking to anyone.",entailment
950,a boy is not concentrating on a machine,a boy is not concentrating on an ATM,entailment,machine,atm,36,"a boy is concentrating on a machine, not talking to anyone.","a boy is concentrating on a atm, not talking to anyone.",neutral
951,a boy is not concentrating on an ATM,a boy is not concentrating on a machine,neutral,atm,machine,36,"a boy is concentrating on a atm, not talking to anyone.","a boy is concentrating on a machine, not talking to anyone.",entailment
952,a boy is not concentrating on a machine,a boy is not concentrating on a computer,entailment,machine,computer,36,"a boy is concentrating on a machine, not talking to anyone.","a boy is concentrating on a computer, not talking to anyone.",neutral
953,a boy is not concentrating on a computer,a boy is not concentrating on a machine,neutral,computer,machine,36,"a boy is concentrating on a computer, not talking to anyone.","a boy is concentrating on a machine, not talking to anyone.",entailment
954,a boy is not concentrating on a machine,a boy is not concentrating on a jukebox,entailment,machine,jukebox,36,"a boy is concentrating on a machine, not talking to anyone.","a boy is concentrating on a jukebox, not talking to anyone.",neutral
955,a boy is not concentrating on a jukebox,a boy is not concentrating on a machine,neutral,jukebox,machine,36,"a boy is concentrating on a jukebox, not talking to anyone.","a boy is concentrating on a machine, not talking to anyone.",entailment
956,a boy is not concentrating on a machine,a boy is not concentrating on a typewriter,entailment,machine,typewriter,36,"a boy is concentrating on a machine, not talking to anyone.","a boy is concentrating on a typewriter, not talking to anyone.",neutral
957,a boy is not concentrating on a typewriter,a boy is not concentrating on a machine,neutral,typewriter,machine,36,"a boy is concentrating on a typewriter, not talking to anyone.","a boy is concentrating on a machine, not talking to anyone.",entailment
958,a boy is not concentrating on a machine,a boy is not concentrating on a turbine,entailment,machine,turbine,36,"a boy is concentrating on a machine, not talking to anyone.","a boy is concentrating on a turbine, not talking to anyone.",neutral
959,a boy is not concentrating on a turbine,a boy is not concentrating on a machine,neutral,turbine,machine,36,"a boy is concentrating on a turbine, not talking to anyone.","a boy is concentrating on a machine, not talking to anyone.",entailment
960,a boy is not concentrating on a machine,a boy is not concentrating on a printer,entailment,machine,printer,36,"a boy is concentrating on a machine, not talking to anyone.","a boy is concentrating on a printer, not talking to anyone.",neutral
961,a boy is not concentrating on a printer,a boy is not concentrating on a machine,neutral,printer,machine,36,"a boy is concentrating on a printer, not talking to anyone.","a boy is concentrating on a machine, not talking to anyone.",entailment
962,a boy is not concentrating on a machine,a boy is not concentrating on a combine,entailment,machine,combine,36,"a boy is concentrating on a machine, not talking to anyone.","a boy is concentrating on a combine, not talking to anyone.",neutral
963,a boy is not concentrating on a combine,a boy is not concentrating on a machine,neutral,combine,machine,36,"a boy is concentrating on a combine, not talking to anyone.","a boy is concentrating on a machine, not talking to anyone.",entailment
964,a boy is not concentrating on a machine,a boy is not concentrating on a generator,entailment,machine,generator,36,"a boy is concentrating on a machine, not talking to anyone.","a boy is concentrating on a generator, not talking to anyone.",neutral
