,sentence1,sentence2,gold_label,sentence1_lex,sentence2_lex,group_index,sentence1_edited,sentence2_edited,gold_label_edited
727,The boy is not holding a twenty-two,The boy is not holding a gun,neutral,twenty-two,gun,26,The boy is holding a twenty-two,The boy is holding a gun,entailment
728,The boy is not holding a gun,The boy is not holding a handgun,entailment,gun,handgun,26,The boy is holding a gun,The boy is holding a handgun,neutral
729,The boy is not holding a handgun,The boy is not holding a gun,neutral,handgun,gun,26,The boy is holding a handgun,The boy is holding a gun,entailment
730,The boy is not holding a gun,The boy is not holding a rifle,entailment,gun,rifle,26,The boy is holding a gun,The boy is holding a rifle,neutral
731,The boy is not holding a rifle,The boy is not holding a gun,neutral,rifle,gun,26,The boy is holding a rifle,The boy is holding a gun,entailment
732,The boy is not holding a gun,The boy is not holding a revolver,entailment,gun,revolver,26,The boy is holding a gun,The boy is holding a revolver,neutral
733,The boy is not holding a revolver,The boy is not holding a gun,neutral,revolver,gun,26,The boy is holding a revolver,The boy is holding a gun,entailment
734,The boy is not holding a gun,The boy is not holding a shotgun,entailment,gun,shotgun,26,The boy is holding a gun,The boy is holding a shotgun,neutral
735,The boy is not holding a shotgun,The boy is not holding a gun,neutral,shotgun,gun,26,The boy is holding a shotgun,The boy is holding a gun,entailment
736,The boy is not holding a gun,The boy is not holding a pistol,entailment,gun,pistol,26,The boy is holding a gun,The boy is holding a pistol,neutral
737,The boy is not holding a pistol,The boy is not holding a gun,neutral,pistol,gun,26,The boy is holding a pistol,The boy is holding a gun,entailment
738,The cowboy did not fall off a horse at the competition.,The cowboy did not fall off a racehorse at the competition.,entailment,horse,racehorse,27,The cowboy fell off a horse at the competition.,The cowboy fell off a racehorse at the competition.,neutral
739,The cowboy did not fall off a racehorse at the competition.,The cowboy did not fall off a horse at the competition.,neutral,racehorse,horse,27,The cowboy fell off a racehorse at the competition.,The cowboy fell off a horse at the competition.,entailment
740,The cowboy did not fall off a horse at the competition.,The cowboy did not fall off a mare at the competition.,entailment,horse,mare,27,The cowboy fell off a horse at the competition.,The cowboy fell off a mare at the competition.,neutral
741,The cowboy did not fall off a mare at the competition.,The cowboy did not fall off a horse at the competition.,neutral,mare,horse,27,The cowboy fell off a mare at the competition.,The cowboy fell off a horse at the competition.,entailment
742,The cowboy did not fall off a horse at the competition.,The cowboy did not fall off a bronco at the competition.,entailment,horse,bronco,27,The cowboy fell off a horse at the competition.,The cowboy fell off a bronco at the competition.,neutral
743,The cowboy did not fall off a bronco at the competition.,The cowboy did not fall off a horse at the competition.,neutral,bronco,horse,27,The cowboy fell off a bronco at the competition.,The cowboy fell off a horse at the competition.,entailment
744,The cowboy did not fall off a horse at the competition.,The cowboy did not fall off a stallion at the competition.,entailment,horse,stallion,27,The cowboy fell off a horse at the competition.,The cowboy fell off a stallion at the competition.,neutral
745,The cowboy did not fall off a stallion at the competition.,The cowboy did not fall off a horse at the competition.,neutral,stallion,horse,27,The cowboy fell off a stallion at the competition.,The cowboy fell off a horse at the competition.,entailment
746,The cowboy did not fall off a horse at the competition.,The cowboy did not fall off a mustang at the competition.,entailment,horse,mustang,27,The cowboy fell off a horse at the competition.,The cowboy fell off a mustang at the competition.,neutral
747,The cowboy did not fall off a mustang at the competition.,The cowboy did not fall off a horse at the competition.,neutral,mustang,horse,27,The cowboy fell off a mustang at the competition.,The cowboy fell off a horse at the competition.,entailment
748,The cowboy did not fall off a horse at the competition.,The cowboy did not fall off a palomino at the competition.,entailment,horse,palomino,27,The cowboy fell off a horse at the competition.,The cowboy fell off a palomino at the competition.,neutral
749,The cowboy did not fall off a palomino at the competition.,The cowboy did not fall off a horse at the competition.,neutral,palomino,horse,27,The cowboy fell off a palomino at the competition.,The cowboy fell off a horse at the competition.,entailment
750,The cowboy did not fall off a horse at the competition.,The cowboy did not fall off a pinto at the competition.,entailment,horse,pinto,27,The cowboy fell off a horse at the competition.,The cowboy fell off a pinto at the competition.,neutral
751,The cowboy did not fall off a pinto at the competition.,The cowboy did not fall off a horse at the competition.,neutral,pinto,horse,27,The cowboy fell off a pinto at the competition.,The cowboy fell off a horse at the competition.,entailment
752,The cowboy did not fall off a horse at the competition.,The cowboy did not fall off a Clydesdale at the competition.,entailment,horse,clydesdale,27,The cowboy fell off a horse at the competition.,The cowboy fell off a clydesdale at the competition.,neutral
753,The cowboy did not fall off a Clydesdale at the competition.,The cowboy did not fall off a horse at the competition.,neutral,clydesdale,horse,27,The cowboy fell off a clydesdale at the competition.,The cowboy fell off a horse at the competition.,entailment
754,a cashier is not at a store,a cashier is not at a bookstore,entailment,store,bookstore,28,a cashier is at a store,a cashier is at a bookstore,neutral
755,a cashier is not at a bookstore,a cashier is not at a store,neutral,bookstore,store,28,a cashier is at a bookstore,a cashier is at a store,entailment
756,a cashier is not at a store,a cashier is not at a drugstore,entailment,store,drugstore,28,a cashier is at a store,a cashier is at a drugstore,neutral
757,a cashier is not at a drugstore,a cashier is not at a store,neutral,drugstore,store,28,a cashier is at a drugstore,a cashier is at a store,entailment
758,a cashier is not at a store,a cashier is not at a boutique,entailment,store,boutique,28,a cashier is at a store,a cashier is at a boutique,neutral
759,a cashier is not at a boutique,a cashier is not at a store,neutral,boutique,store,28,a cashier is at a boutique,a cashier is at a store,entailment
760,The woman is not wearing jewelry,The woman is not wearing chains,entailment,jewelry,chains,29,The woman is wearing jewelry,The woman is wearing chains,neutral
761,The woman is not wearing chains,The woman is not wearing jewelry,neutral,chains,jewelry,29,The woman is wearing chains,The woman is wearing jewelry,entailment
762,The woman is not wearing jewelry,The woman is not wearing rings,entailment,jewelry,rings,29,The woman is wearing jewelry,The woman is wearing rings,neutral
763,The woman is not wearing rings,The woman is not wearing jewelry,neutral,rings,jewelry,29,The woman is wearing rings,The woman is wearing jewelry,entailment
764,The woman is not wearing jewelry,The woman is not wearing earrings,entailment,jewelry,earrings,29,The woman is wearing jewelry,The woman is wearing earrings,neutral
765,The woman is not wearing earrings,The woman is not wearing jewelry,neutral,earrings,jewelry,29,The woman is wearing earrings,The woman is wearing jewelry,entailment
766,The woman is not wearing jewelry,The woman is not wearing necklaces,entailment,jewelry,necklaces,29,The woman is wearing jewelry,The woman is wearing necklaces,neutral
767,The woman is not wearing necklaces,The woman is not wearing jewelry,neutral,necklaces,jewelry,29,The woman is wearing necklaces,The woman is wearing jewelry,entailment
768,The woman is not wearing jewelry,The woman is not wearing ringlets,entailment,jewelry,ringlets,29,The woman is wearing jewelry,The woman is wearing ringlets,neutral
769,The woman is not wearing ringlets,The woman is not wearing jewelry,neutral,ringlets,jewelry,29,The woman is wearing ringlets,The woman is wearing jewelry,entailment
770,The woman is not wearing jewelry,The woman is not wearing bracelets,entailment,jewelry,bracelets,29,The woman is wearing jewelry,The woman is wearing bracelets,neutral
771,The woman is not wearing bracelets,The woman is not wearing jewelry,neutral,bracelets,jewelry,29,The woman is wearing bracelets,The woman is wearing jewelry,entailment
772,The woman is not wearing jewelry,The woman is not wearing bangles,entailment,jewelry,bangles,29,The woman is wearing jewelry,The woman is wearing bangles,neutral
773,The woman is not wearing bangles,The woman is not wearing jewelry,neutral,bangles,jewelry,29,The woman is wearing bangles,The woman is wearing jewelry,entailment
774,The girl here is not wearing any jewelry at all.,The girl here is not wearing any chains at all.,entailment,jewelry,chains,30,The girl here is wearing some jewelry.,The girl here is wearing some chains.,neutral
775,The girl here is not wearing any chains at all.,The girl here is not wearing any jewelry at all.,neutral,chains,jewelry,30,The girl here is wearing some chains.,The girl here is wearing some jewelry.,entailment
776,The girl here is not wearing any jewelry at all.,The girl here is not wearing any bracelets at all.,entailment,jewelry,bracelets,30,The girl here is wearing some jewelry.,The girl here is wearing some bracelets.,neutral
777,The girl here is not wearing any bracelets at all.,The girl here is not wearing any jewelry at all.,neutral,bracelets,jewelry,30,The girl here is wearing some bracelets.,The girl here is wearing some jewelry.,entailment
778,The girl here is not wearing any jewelry at all.,The girl here is not wearing any bangles at all.,entailment,jewelry,bangles,30,The girl here is wearing some jewelry.,The girl here is wearing some bangles.,neutral
779,The girl here is not wearing any bangles at all.,The girl here is not wearing any jewelry at all.,neutral,bangles,jewelry,30,The girl here is wearing some bangles.,The girl here is wearing some jewelry.,entailment
780,The girl here is not wearing any jewelry at all.,The girl here is not wearing any ringlets at all.,entailment,jewelry,ringlets,30,The girl here is wearing some jewelry.,The girl here is wearing some ringlets.,neutral
781,The girl here is not wearing any ringlets at all.,The girl here is not wearing any jewelry at all.,neutral,ringlets,jewelry,30,The girl here is wearing some ringlets.,The girl here is wearing some jewelry.,entailment
782,The girl here is not wearing any jewelry at all.,The girl here is not wearing any necklaces at all.,entailment,jewelry,necklaces,30,The girl here is wearing some jewelry.,The girl here is wearing some necklaces.,neutral
783,The girl here is not wearing any necklaces at all.,The girl here is not wearing any jewelry at all.,neutral,necklaces,jewelry,30,The girl here is wearing some necklaces.,The girl here is wearing some jewelry.,entailment
784,The girl here is not wearing any jewelry at all.,The girl here is not wearing any earrings at all.,entailment,jewelry,earrings,30,The girl here is wearing some jewelry.,The girl here is wearing some earrings.,neutral
785,The girl here is not wearing any earrings at all.,The girl here is not wearing any jewelry at all.,neutral,earrings,jewelry,30,The girl here is wearing some earrings.,The girl here is wearing some jewelry.,entailment
786,The girl here is not wearing any jewelry at all.,The girl here is not wearing any rings at all.,entailment,jewelry,rings,30,The girl here is wearing some jewelry.,The girl here is wearing some rings.,neutral
787,The girl here is not wearing any rings at all.,The girl here is not wearing any jewelry at all.,neutral,rings,jewelry,30,The girl here is wearing some rings.,The girl here is wearing some jewelry.,entailment
788,the boy does not play an instrument,the boy does not play a snare,entailment,instrument,snare,31,the boy plays an instrument,the boy plays an snare,neutral
789,the boy does not play a snare,the boy does not play an instrument,neutral,snare,instrument,31,the boy plays an snare,the boy plays an instrument,entailment
790,the boy does not play an instrument,the boy does not play a cymbal,entailment,instrument,cymbal,31,the boy plays an instrument,the boy plays an cymbal,neutral
791,the boy does not play a cymbal,the boy does not play an instrument,neutral,cymbal,instrument,31,the boy plays an cymbal,the boy plays an instrument,entailment
792,the boy does not play an instrument,the boy does not play a sitar,entailment,instrument,sitar,31,the boy plays an instrument,the boy plays an sitar,neutral
793,the boy does not play a sitar,the boy does not play an instrument,neutral,sitar,instrument,31,the boy plays an sitar,the boy plays an instrument,entailment
794,the boy does not play an instrument,the boy does not play a harp,entailment,instrument,harp,31,the boy plays an instrument,the boy plays an harp,neutral
795,the boy does not play a harp,the boy does not play an instrument,neutral,harp,instrument,31,the boy plays an harp,the boy plays an instrument,entailment
796,the boy does not play an instrument,the boy does not play a harpsichord,entailment,instrument,harpsichord,31,the boy plays an instrument,the boy plays an harpsichord,neutral
797,the boy does not play a harpsichord,the boy does not play an instrument,neutral,harpsichord,instrument,31,the boy plays an harpsichord,the boy plays an instrument,entailment
798,the boy does not play an instrument,the boy does not play a bongo,entailment,instrument,bongo,31,the boy plays an instrument,the boy plays an bongo,neutral
799,the boy does not play a bongo,the boy does not play an instrument,neutral,bongo,instrument,31,the boy plays an bongo,the boy plays an instrument,entailment
800,the boy does not play an instrument,the boy does not play a piano,entailment,instrument,piano,31,the boy plays an instrument,the boy plays an piano,neutral
801,the boy does not play a piano,the boy does not play an instrument,neutral,piano,instrument,31,the boy plays an piano,the boy plays an instrument,entailment
802,the boy does not play an instrument,the boy does not play an oboe,entailment,instrument,oboe,31,the boy plays an instrument,the boy plays an oboe,neutral
803,the boy does not play an oboe,the boy does not play an instrument,neutral,oboe,instrument,31,the boy plays an oboe,the boy plays an instrument,entailment
804,the boy does not play an instrument,the boy does not play a xylophone,entailment,instrument,xylophone,31,the boy plays an instrument,the boy plays an xylophone,neutral
805,the boy does not play a xylophone,the boy does not play an instrument,neutral,xylophone,instrument,31,the boy plays an xylophone,the boy plays an instrument,entailment
806,the boy does not play an instrument,the boy does not play a cello,entailment,instrument,cello,31,the boy plays an instrument,the boy plays an cello,neutral
807,the boy does not play a cello,the boy does not play an instrument,neutral,cello,instrument,31,the boy plays an cello,the boy plays an instrument,entailment
808,the boy does not play an instrument,the boy does not play a baritone,entailment,instrument,baritone,31,the boy plays an instrument,the boy plays an baritone,neutral
809,the boy does not play a baritone,the boy does not play an instrument,neutral,baritone,instrument,31,the boy plays an baritone,the boy plays an instrument,entailment
810,the boy does not play an instrument,the boy does not play a bass,entailment,instrument,bass,31,the boy plays an instrument,the boy plays an bass,neutral
811,the boy does not play a bass,the boy does not play an instrument,neutral,bass,instrument,31,the boy plays an bass,the boy plays an instrument,entailment
812,the boy does not play an instrument,the boy does not play a bassoon,entailment,instrument,bassoon,31,the boy plays an instrument,the boy plays an bassoon,neutral
813,the boy does not play a bassoon,the boy does not play an instrument,neutral,bassoon,instrument,31,the boy plays an bassoon,the boy plays an instrument,entailment
814,the boy does not play an instrument,the boy does not play an organ,entailment,instrument,organ,31,the boy plays an instrument,the boy plays an organ,neutral
815,the boy does not play an organ,the boy does not play an instrument,neutral,organ,instrument,31,the boy plays an organ,the boy plays an instrument,entailment
816,the boy does not play an instrument,the boy does not play a trombone,entailment,instrument,trombone,31,the boy plays an instrument,the boy plays an trombone,neutral
817,the boy does not play a trombone,the boy does not play an instrument,neutral,trombone,instrument,31,the boy plays an trombone,the boy plays an instrument,entailment
818,the boy does not play an instrument,the boy does not play a viola,entailment,instrument,viola,31,the boy plays an instrument,the boy plays an viola,neutral
819,the boy does not play a viola,the boy does not play an instrument,neutral,viola,instrument,31,the boy plays an viola,the boy plays an instrument,entailment
820,the boy does not play an instrument,the boy does not play a sousaphone,entailment,instrument,sousaphone,31,the boy plays an instrument,the boy plays an sousaphone,neutral
821,the boy does not play a sousaphone,the boy does not play an instrument,neutral,sousaphone,instrument,31,the boy plays an sousaphone,the boy plays an instrument,entailment
822,the boy does not play an instrument,the boy does not play a drum,entailment,instrument,drum,31,the boy plays an instrument,the boy plays an drum,neutral
823,the boy does not play a drum,the boy does not play an instrument,neutral,drum,instrument,31,the boy plays an drum,the boy plays an instrument,entailment
824,the boy does not play an instrument,the boy does not play a mandolin,entailment,instrument,mandolin,31,the boy plays an instrument,the boy plays an mandolin,neutral
825,the boy does not play a mandolin,the boy does not play an instrument,neutral,mandolin,instrument,31,the boy plays an mandolin,the boy plays an instrument,entailment
826,the boy does not play an instrument,the boy does not play a saxophone,entailment,instrument,saxophone,31,the boy plays an instrument,the boy plays an saxophone,neutral
827,the boy does not play a saxophone,the boy does not play an instrument,neutral,saxophone,instrument,31,the boy plays an saxophone,the boy plays an instrument,entailment
828,the boy does not play an instrument,the boy does not play an accordion,entailment,instrument,accordion,31,the boy plays an instrument,the boy plays an accordion,neutral
829,the boy does not play an accordion,the boy does not play an instrument,neutral,accordion,instrument,31,the boy plays an accordion,the boy plays an instrument,entailment
830,the boy does not play an instrument,the boy does not play a triangle,entailment,instrument,triangle,31,the boy plays an instrument,the boy plays an triangle,neutral
831,the boy does not play a triangle,the boy does not play an instrument,neutral,triangle,instrument,31,the boy plays an triangle,the boy plays an instrument,entailment
832,the boy does not play an instrument,the boy does not play a horn,entailment,instrument,horn,31,the boy plays an instrument,the boy plays an horn,neutral
833,the boy does not play a horn,the boy does not play an instrument,neutral,horn,instrument,31,the boy plays an horn,the boy plays an instrument,entailment
834,the boy does not play an instrument,the boy does not play a sousaphone,entailment,instrument,sousaphone,31,the boy plays an instrument,the boy plays an sousaphone,neutral
835,the boy does not play a sousaphone,the boy does not play an instrument,neutral,sousaphone,instrument,31,the boy plays an sousaphone,the boy plays an instrument,entailment
836,the boy does not play an instrument,the boy does not play a tambourine,entailment,instrument,tambourine,31,the boy plays an instrument,the boy plays an tambourine,neutral
837,the boy does not play a tambourine,the boy does not play an instrument,neutral,tambourine,instrument,31,the boy plays an tambourine,the boy plays an instrument,entailment
838,the boy does not play an instrument,the boy does not play a fiddle,entailment,instrument,fiddle,31,the boy plays an instrument,the boy plays an fiddle,neutral
839,the boy does not play a fiddle,the boy does not play an instrument,neutral,fiddle,instrument,31,the boy plays an fiddle,the boy plays an instrument,entailment
840,the boy does not play an instrument,the boy does not play a clarinet,entailment,instrument,clarinet,31,the boy plays an instrument,the boy plays an clarinet,neutral
841,the boy does not play a clarinet,the boy does not play an instrument,neutral,clarinet,instrument,31,the boy plays an clarinet,the boy plays an instrument,entailment
842,the boy does not play an instrument,the boy does not play a flute,entailment,instrument,flute,31,the boy plays an instrument,the boy plays an flute,neutral
843,the boy does not play a flute,the boy does not play an instrument,neutral,flute,instrument,31,the boy plays an flute,the boy plays an instrument,entailment
844,the boy does not play an instrument,the boy does not play an ukulele,entailment,instrument,ukulele,31,the boy plays an instrument,the boy plays an ukulele,neutral
845,the boy does not play an ukulele,the boy does not play an instrument,neutral,ukulele,instrument,31,the boy plays an ukulele,the boy plays an instrument,entailment
846,the boy does not play an instrument,the boy does not play a cornet,entailment,instrument,cornet,31,the boy plays an instrument,the boy plays an cornet,neutral
847,the boy does not play a cornet,the boy does not play an instrument,neutral,cornet,instrument,31,the boy plays an cornet,the boy plays an instrument,entailment
848,the boy does not play an instrument,the boy does not play a piccolo,entailment,instrument,piccolo,31,the boy plays an instrument,the boy plays an piccolo,neutral
849,the boy does not play a piccolo,the boy does not play an instrument,neutral,piccolo,instrument,31,the boy plays an piccolo,the boy plays an instrument,entailment
850,the boy does not play an instrument,the boy does not play a banjo,entailment,instrument,banjo,31,the boy plays an instrument,the boy plays an banjo,neutral
851,the boy does not play a banjo,the boy does not play an instrument,neutral,banjo,instrument,31,the boy plays an banjo,the boy plays an instrument,entailment
852,the boy does not play an instrument,the boy does not play a guitar,entailment,instrument,guitar,31,the boy plays an instrument,the boy plays an guitar,neutral
853,the boy does not play a guitar,the boy does not play an instrument,neutral,guitar,instrument,31,the boy plays an guitar,the boy plays an instrument,entailment
854,A man on top of a ladder not next to a tree,A man on top of a ladder not next to a plant,neutral,tree,plant,32,A man on top of a ladder next to a tree,A man on top of a ladder next to a plant,entailment
855,A man on top of a ladder not next to a plant,A man on top of a ladder not next to a tree,entailment,plant,tree,32,A man on top of a ladder next to a plant,A man on top of a ladder next to a tree,neutral
856,A man on top of a ladder not next to a tree,A man on top of a ladder not next to a sycamore,entailment,tree,sycamore,32,A man on top of a ladder next to a tree,A man on top of a ladder next to a sycamore,neutral
857,A man on top of a ladder not next to a sycamore,A man on top of a ladder not next to a tree,neutral,sycamore,tree,32,A man on top of a ladder next to a sycamore,A man on top of a ladder next to a tree,entailment
858,A man on top of a ladder not next to a tree,A man on top of a ladder not next to an ash,entailment,tree,ash,32,A man on top of a ladder next to a tree,A man on top of a ladder next to a ash,neutral
859,A man on top of a ladder not next to an ash,A man on top of a ladder not next to a tree,neutral,ash,tree,32,A man on top of a ladder next to a ash,A man on top of a ladder next to a tree,entailment
860,A man on top of a ladder not next to a tree,A man on top of a ladder not next to a magnolia,entailment,tree,magnolia,32,A man on top of a ladder next to a tree,A man on top of a ladder next to a magnolia,neutral
861,A man on top of a ladder not next to a magnolia,A man on top of a ladder not next to a tree,neutral,magnolia,tree,32,A man on top of a ladder next to a magnolia,A man on top of a ladder next to a tree,entailment
862,A man on top of a ladder not next to a tree,A man on top of a ladder not next to a willow,entailment,tree,willow,32,A man on top of a ladder next to a tree,A man on top of a ladder next to a willow,neutral
863,A man on top of a ladder not next to a willow,A man on top of a ladder not next to a tree,neutral,willow,tree,32,A man on top of a ladder next to a willow,A man on top of a ladder next to a tree,entailment
864,A man on top of a ladder not next to a tree,A man on top of a ladder not next to a pine,entailment,tree,pine,32,A man on top of a ladder next to a tree,A man on top of a ladder next to a pine,neutral
865,A man on top of a ladder not next to a pine,A man on top of a ladder not next to a tree,neutral,pine,tree,32,A man on top of a ladder next to a pine,A man on top of a ladder next to a tree,entailment
866,A man on top of a ladder not next to a tree,A man on top of a ladder not next to a cedar,entailment,tree,cedar,32,A man on top of a ladder next to a tree,A man on top of a ladder next to a cedar,neutral
867,A man on top of a ladder not next to a cedar,A man on top of a ladder not next to a tree,neutral,cedar,tree,32,A man on top of a ladder next to a cedar,A man on top of a ladder next to a tree,entailment
868,A man on top of a ladder not next to a tree,A man on top of a ladder not next to an oak,entailment,tree,oak,32,A man on top of a ladder next to a tree,A man on top of a ladder next to a oak,neutral
869,A man on top of a ladder not next to an oak,A man on top of a ladder not next to a tree,neutral,oak,tree,32,A man on top of a ladder next to a oak,A man on top of a ladder next to a tree,entailment
870,A man on top of a ladder not next to a tree,A man on top of a ladder not next to an elm,entailment,tree,elm,32,A man on top of a ladder next to a tree,A man on top of a ladder next to a elm,neutral
871,A man on top of a ladder not next to an elm,A man on top of a ladder not next to a tree,neutral,elm,tree,32,A man on top of a ladder next to a elm,A man on top of a ladder next to a tree,entailment
872,A man on top of a ladder not next to a tree,A man on top of a ladder not next to a dogwood,entailment,tree,dogwood,32,A man on top of a ladder next to a tree,A man on top of a ladder next to a dogwood,neutral
873,A man on top of a ladder not next to a dogwood,A man on top of a ladder not next to a tree,neutral,dogwood,tree,32,A man on top of a ladder next to a dogwood,A man on top of a ladder next to a tree,entailment
874,A man on top of a ladder not next to a tree,A man on top of a ladder not next to a fir,entailment,tree,fir,32,A man on top of a ladder next to a tree,A man on top of a ladder next to a fir,neutral
875,A man on top of a ladder not next to a fir,A man on top of a ladder not next to a tree,neutral,fir,tree,32,A man on top of a ladder next to a fir,A man on top of a ladder next to a tree,entailment
876,A man on top of a ladder not next to a tree,A man on top of a ladder not next to a palm,entailment,tree,palm,32,A man on top of a ladder next to a tree,A man on top of a ladder next to a palm,neutral
877,A man on top of a ladder not next to a palm,A man on top of a ladder not next to a tree,neutral,palm,tree,32,A man on top of a ladder next to a palm,A man on top of a ladder next to a tree,entailment
878,A man on top of a ladder not next to a tree,A man on top of a ladder not next to a birch,entailment,tree,birch,32,A man on top of a ladder next to a tree,A man on top of a ladder next to a birch,neutral
879,A man on top of a ladder not next to a birch,A man on top of a ladder not next to a tree,neutral,birch,tree,32,A man on top of a ladder next to a birch,A man on top of a ladder next to a tree,entailment
880,There is not a man cutting hair in the background.,There is not an adult cutting hair in the background.,neutral,man,adult,33,There is a man cutting hair in the background.,There is a adult cutting hair in the background.,entailment
881,There is not an adult cutting hair in the background.,There is not a man cutting hair in the background.,entailment,adult,man,33,There is a adult cutting hair in the background.,There is a man cutting hair in the background.,neutral
882,There is not a man cutting hair in the background.,There is not an individual cutting hair in the background.,neutral,man,individual,33,There is a man cutting hair in the background.,There is a individual cutting hair in the background.,entailment
883,There is not an individual cutting hair in the background.,There is not a man cutting hair in the background.,entailment,individual,man,33,There is a individual cutting hair in the background.,There is a man cutting hair in the background.,neutral
884,There is not a man cutting hair in the background.,There is not a bachelor cutting hair in the background.,entailment,man,bachelor,33,There is a man cutting hair in the background.,There is a bachelor cutting hair in the background.,neutral
885,There is not a bachelor cutting hair in the background.,There is not a man cutting hair in the background.,neutral,bachelor,man,33,There is a bachelor cutting hair in the background.,There is a man cutting hair in the background.,entailment
886,There is not a man cutting hair in the background.,There is not a widower cutting hair in the background.,entailment,man,widower,33,There is a man cutting hair in the background.,There is a widower cutting hair in the background.,neutral
887,There is not a widower cutting hair in the background.,There is not a man cutting hair in the background.,neutral,widower,man,33,There is a widower cutting hair in the background.,There is a man cutting hair in the background.,entailment
888,There is not a man cutting hair in the background.,There is not a gentleman cutting hair in the background.,entailment,man,gentleman,33,There is a man cutting hair in the background.,There is a gentleman cutting hair in the background.,neutral
889,There is not a gentleman cutting hair in the background.,There is not a man cutting hair in the background.,neutral,gentleman,man,33,There is a gentleman cutting hair in the background.,There is a man cutting hair in the background.,entailment
890,There is not a man cutting hair in the background.,There is not a gent cutting hair in the background.,entailment,man,gent,33,There is a man cutting hair in the background.,There is a gent cutting hair in the background.,neutral
891,There is not a gent cutting hair in the background.,There is not a man cutting hair in the background.,neutral,gent,man,33,There is a gent cutting hair in the background.,There is a man cutting hair in the background.,entailment
892,There is not a man cutting hair in the background.,There is not a boyfriend cutting hair in the background.,entailment,man,boyfriend,33,There is a man cutting hair in the background.,There is a boyfriend cutting hair in the background.,neutral
893,There is not a boyfriend cutting hair in the background.,There is not a man cutting hair in the background.,neutral,boyfriend,man,33,There is a boyfriend cutting hair in the background.,There is a man cutting hair in the background.,entailment
894,A man can not find a woman,A man can not find an adult,neutral,woman,adult,34,A man finds a woman,A man finds a adult,entailment
895,A man can not find an adult,A man can not find a woman,entailment,adult,woman,34,A man finds a adult,A man finds a woman,neutral
896,A man can not find a woman,A man can not find an individual,neutral,woman,individual,34,A man finds a woman,A man finds a individual,entailment
897,A man can not find an individual,A man can not find a woman,entailment,individual,woman,34,A man finds a individual,A man finds a woman,neutral
898,A man can not find a woman,A man can not find an ex-wife,entailment,woman,ex-wife,34,A man finds a woman,A man finds a ex-wife,neutral
899,A man can not find an ex-wife,A man can not find a woman,neutral,ex-wife,woman,34,A man finds a ex-wife,A man finds a woman,entailment
900,A man can not find a woman,A man can not find a lady,entailment,woman,lady,34,A man finds a woman,A man finds a lady,neutral
901,A man can not find a lady,A man can not find a woman,neutral,lady,woman,34,A man finds a lady,A man finds a woman,entailment
902,A man can not find a woman,A man can not find a sister,entailment,woman,sister,34,A man finds a woman,A man finds a sister,neutral
903,A man can not find a sister,A man can not find a woman,neutral,sister,woman,34,A man finds a sister,A man finds a woman,entailment
904,A man can not find a woman,A man can not find a widow,entailment,woman,widow,34,A man finds a woman,A man finds a widow,neutral
905,A man can not find a widow,A man can not find a woman,neutral,widow,woman,34,A man finds a widow,A man finds a woman,entailment
906,A man can not find a woman,A man can not find a mother,entailment,woman,mother,34,A man finds a woman,A man finds a mother,neutral
907,A man can not find a mother,A man can not find a woman,neutral,mother,woman,34,A man finds a mother,A man finds a woman,entailment
908,A man can not find a woman,A man can not find a matriarch,entailment,woman,matriarch,34,A man finds a woman,A man finds a matriarch,neutral
909,A man can not find a matriarch,A man can not find a woman,neutral,matriarch,woman,34,A man finds a matriarch,A man finds a woman,entailment
910,A man can not find a woman,A man can not find a bridesmaid,entailment,woman,bridesmaid,34,A man finds a woman,A man finds a bridesmaid,neutral
911,A man can not find a bridesmaid,A man can not find a woman,neutral,bridesmaid,woman,34,A man finds a bridesmaid,A man finds a woman,entailment
912,A man can not find a woman,A man can not find a housewife,entailment,woman,housewife,34,A man finds a woman,A man finds a housewife,neutral
913,A man can not find a housewife,A man can not find a woman,neutral,housewife,woman,34,A man finds a housewife,A man finds a woman,entailment
914,A man can not find a woman,A man can not find a wife,entailment,woman,wife,34,A man finds a woman,A man finds a wife,neutral
915,A man can not find a wife,A man can not find a woman,neutral,wife,woman,34,A man finds a wife,A man finds a woman,entailment
916,A man can not find a woman,A man can not find a granny,entailment,woman,granny,34,A man finds a woman,A man finds a granny,neutral
917,A man can not find a granny,A man can not find a woman,neutral,granny,woman,34,A man finds a granny,A man finds a woman,entailment
918,A man can not find a woman,A man can not find a bachelorette,entailment,woman,bachelorette,34,A man finds a woman,A man finds a bachelorette,neutral
919,A man can not find a bachelorette,A man can not find a woman,neutral,bachelorette,woman,34,A man finds a bachelorette,A man finds a woman,entailment
920,A man can not find a woman,A man can not find a mistress,entailment,woman,mistress,34,A man finds a woman,A man finds a mistress,neutral
921,A man can not find a mistress,A man can not find a woman,neutral,mistress,woman,34,A man finds a mistress,A man finds a woman,entailment
922,A man can not find a woman,A man can not find a geisha,entailment,woman,geisha,34,A man finds a woman,A man finds a geisha,neutral
923,A man can not find a geisha,A man can not find a woman,neutral,geisha,woman,34,A man finds a geisha,A man finds a woman,entailment
924,There is not a boat nearby.,There is not a dinghy nearby.,entailment,boat,dinghy,35,There is a boat nearby,There is a dinghy nearby,neutral
925,There is not a dinghy nearby.,There is not a boat nearby.,neutral,dinghy,boat,35,There is a dinghy nearby,There is a boat nearby,entailment
