,sentence1,sentence2,gold_label,sentence1_lex,sentence2_lex,group_index,sentence1_edited,sentence2_edited,gold_label_edited
755,a cashier is not at a bookstore,a cashier is not at a store,neutral,bookstore,store,28,It is untrue that a cashier is not at a bookstore.,It is untrue that a cashier is not at a store.,entailment
756,a cashier is not at a store,a cashier is not at a drugstore,entailment,store,drugstore,28,It is untrue that a cashier is not at a store.,It is untrue that a cashier is not at a drugstore.,neutral
757,a cashier is not at a drugstore,a cashier is not at a store,neutral,drugstore,store,28,It is untrue that a cashier is not at a drugstore.,It is untrue that a cashier is not at a store.,entailment
758,a cashier is not at a store,a cashier is not at a boutique,entailment,store,boutique,28,It is untrue that a cashier is not at a store.,It is untrue that a cashier is not at a boutique.,neutral
759,a cashier is not at a boutique,a cashier is not at a store,neutral,boutique,store,28,It is untrue that a cashier is not at a boutique.,It is untrue that a cashier is not at a store.,entailment
760,The woman is not wearing jewelry,The woman is not wearing chains,entailment,jewelry,chains,29,It is untrue that the woman is not wearing jewelry.,It is untrue that the woman is not wearing chains.,neutral
761,The woman is not wearing chains,The woman is not wearing jewelry,neutral,chains,jewelry,29,It is untrue that the woman is not wearing chains.,It is untrue that the woman is not wearing jewelry.,entailment
762,The woman is not wearing jewelry,The woman is not wearing rings,entailment,jewelry,rings,29,It is untrue that the woman is not wearing jewelry.,It is untrue that the woman is not wearing rings.,neutral
763,The woman is not wearing rings,The woman is not wearing jewelry,neutral,rings,jewelry,29,It is untrue that the woman is not wearing rings.,It is untrue that the woman is not wearing jewelry.,entailment
764,The woman is not wearing jewelry,The woman is not wearing earrings,entailment,jewelry,earrings,29,It is untrue that the woman is not wearing jewelry.,It is untrue that the woman is not wearing earrings.,neutral
765,The woman is not wearing earrings,The woman is not wearing jewelry,neutral,earrings,jewelry,29,It is untrue that the woman is not wearing earrings.,It is untrue that the woman is not wearing jewelry.,entailment
766,The woman is not wearing jewelry,The woman is not wearing necklaces,entailment,jewelry,necklaces,29,It is untrue that the woman is not wearing jewelry.,It is untrue that the woman is not wearing necklaces.,neutral
767,The woman is not wearing necklaces,The woman is not wearing jewelry,neutral,necklaces,jewelry,29,It is untrue that the woman is not wearing necklaces.,It is untrue that the woman is not wearing jewelry.,entailment
768,The woman is not wearing jewelry,The woman is not wearing ringlets,entailment,jewelry,ringlets,29,It is untrue that the woman is not wearing jewelry.,It is untrue that the woman is not wearing ringlets.,neutral
769,The woman is not wearing ringlets,The woman is not wearing jewelry,neutral,ringlets,jewelry,29,It is untrue that the woman is not wearing ringlets.,It is untrue that the woman is not wearing jewelry.,entailment
770,The woman is not wearing jewelry,The woman is not wearing bracelets,entailment,jewelry,bracelets,29,It is untrue that the woman is not wearing jewelry.,It is untrue that the woman is not wearing bracelets.,neutral
771,The woman is not wearing bracelets,The woman is not wearing jewelry,neutral,bracelets,jewelry,29,It is untrue that the woman is not wearing bracelets.,It is untrue that the woman is not wearing jewelry.,entailment
772,The woman is not wearing jewelry,The woman is not wearing bangles,entailment,jewelry,bangles,29,It is untrue that the woman is not wearing jewelry.,It is untrue that the woman is not wearing bangles.,neutral
773,The woman is not wearing bangles,The woman is not wearing jewelry,neutral,bangles,jewelry,29,It is untrue that the woman is not wearing bangles.,It is untrue that the woman is not wearing jewelry.,entailment
774,The girl here is not wearing any jewelry at all.,The girl here is not wearing any chains at all.,entailment,jewelry,chains,30,There is no way that the girl here is not wearing any jewelry at all.,There is no way that the girl here is not wearing any chains at all.,neutral
775,The girl here is not wearing any chains at all.,The girl here is not wearing any jewelry at all.,neutral,chains,jewelry,30,There is no way that the girl here is not wearing any chains at all.,There is no way that the girl here is not wearing any jewelry at all.,entailment
776,The girl here is not wearing any jewelry at all.,The girl here is not wearing any bracelets at all.,entailment,jewelry,bracelets,30,There is no way that the girl here is not wearing any jewelry at all.,There is no way that the girl here is not wearing any bracelets at all.,neutral
777,The girl here is not wearing any bracelets at all.,The girl here is not wearing any jewelry at all.,neutral,bracelets,jewelry,30,There is no way that the girl here is not wearing any bracelets at all.,There is no way that the girl here is not wearing any jewelry at all.,entailment
778,The girl here is not wearing any jewelry at all.,The girl here is not wearing any bangles at all.,entailment,jewelry,bangles,30,There is no way that the girl here is not wearing any jewelry at all.,There is no way that the girl here is not wearing any bangles at all.,neutral
779,The girl here is not wearing any bangles at all.,The girl here is not wearing any jewelry at all.,neutral,bangles,jewelry,30,There is no way that the girl here is not wearing any bangles at all.,There is no way that the girl here is not wearing any jewelry at all.,entailment
780,The girl here is not wearing any jewelry at all.,The girl here is not wearing any ringlets at all.,entailment,jewelry,ringlets,30,There is no way that the girl here is not wearing any jewelry at all.,There is no way that the girl here is not wearing any ringlets at all.,neutral
781,The girl here is not wearing any ringlets at all.,The girl here is not wearing any jewelry at all.,neutral,ringlets,jewelry,30,There is no way that the girl here is not wearing any ringlets at all.,There is no way that the girl here is not wearing any jewelry at all.,entailment
782,The girl here is not wearing any jewelry at all.,The girl here is not wearing any necklaces at all.,entailment,jewelry,necklaces,30,There is no way that the girl here is not wearing any jewelry at all.,There is no way that the girl here is not wearing any necklaces at all.,neutral
783,The girl here is not wearing any necklaces at all.,The girl here is not wearing any jewelry at all.,neutral,necklaces,jewelry,30,There is no way that the girl here is not wearing any necklaces at all.,There is no way that the girl here is not wearing any jewelry at all.,entailment
784,The girl here is not wearing any jewelry at all.,The girl here is not wearing any earrings at all.,entailment,jewelry,earrings,30,There is no way that the girl here is not wearing any jewelry at all.,There is no way that the girl here is not wearing any earrings at all.,neutral
785,The girl here is not wearing any earrings at all.,The girl here is not wearing any jewelry at all.,neutral,earrings,jewelry,30,There is no way that the girl here is not wearing any earrings at all.,There is no way that the girl here is not wearing any jewelry at all.,entailment
786,The girl here is not wearing any jewelry at all.,The girl here is not wearing any rings at all.,entailment,jewelry,rings,30,There is no way that the girl here is not wearing any jewelry at all.,There is no way that the girl here is not wearing any rings at all.,neutral
787,The girl here is not wearing any rings at all.,The girl here is not wearing any jewelry at all.,neutral,rings,jewelry,30,There is no way that the girl here is not wearing any rings at all.,There is no way that the girl here is not wearing any jewelry at all.,entailment
788,the boy does not play an instrument,the boy does not play a snare,entailment,instrument,snare,31,It is false that the boy does not play an instrument.,It is false that the boy does not play an snare.,neutral
789,the boy does not play a snare,the boy does not play an instrument,neutral,snare,instrument,31,It is false that the boy does not play an snare.,It is false that the boy does not play an instrument.,entailment
790,the boy does not play an instrument,the boy does not play a cymbal,entailment,instrument,cymbal,31,It is false that the boy does not play an instrument.,It is false that the boy does not play an cymbal.,neutral
791,the boy does not play a cymbal,the boy does not play an instrument,neutral,cymbal,instrument,31,It is false that the boy does not play an cymbal.,It is false that the boy does not play an instrument.,entailment
792,the boy does not play an instrument,the boy does not play a sitar,entailment,instrument,sitar,31,It is false that the boy does not play an instrument.,It is false that the boy does not play an sitar.,neutral
793,the boy does not play a sitar,the boy does not play an instrument,neutral,sitar,instrument,31,It is false that the boy does not play an sitar.,It is false that the boy does not play an instrument.,entailment
794,the boy does not play an instrument,the boy does not play a harp,entailment,instrument,harp,31,It is false that the boy does not play an instrument.,It is false that the boy does not play an harp.,neutral
795,the boy does not play a harp,the boy does not play an instrument,neutral,harp,instrument,31,It is false that the boy does not play an harp.,It is false that the boy does not play an instrument.,entailment
796,the boy does not play an instrument,the boy does not play a harpsichord,entailment,instrument,harpsichord,31,It is false that the boy does not play an instrument.,It is false that the boy does not play an harpsichord.,neutral
797,the boy does not play a harpsichord,the boy does not play an instrument,neutral,harpsichord,instrument,31,It is false that the boy does not play an harpsichord.,It is false that the boy does not play an instrument.,entailment
798,the boy does not play an instrument,the boy does not play a bongo,entailment,instrument,bongo,31,It is false that the boy does not play an instrument.,It is false that the boy does not play an bongo.,neutral
799,the boy does not play a bongo,the boy does not play an instrument,neutral,bongo,instrument,31,It is false that the boy does not play an bongo.,It is false that the boy does not play an instrument.,entailment
800,the boy does not play an instrument,the boy does not play a piano,entailment,instrument,piano,31,It is false that the boy does not play an instrument.,It is false that the boy does not play an piano.,neutral
801,the boy does not play a piano,the boy does not play an instrument,neutral,piano,instrument,31,It is false that the boy does not play an piano.,It is false that the boy does not play an instrument.,entailment
802,the boy does not play an instrument,the boy does not play an oboe,entailment,instrument,oboe,31,It is false that the boy does not play an instrument.,It is false that the boy does not play an oboe.,neutral
803,the boy does not play an oboe,the boy does not play an instrument,neutral,oboe,instrument,31,It is false that the boy does not play an oboe.,It is false that the boy does not play an instrument.,entailment
804,the boy does not play an instrument,the boy does not play a xylophone,entailment,instrument,xylophone,31,It is false that the boy does not play an instrument.,It is false that the boy does not play an xylophone.,neutral
805,the boy does not play a xylophone,the boy does not play an instrument,neutral,xylophone,instrument,31,It is false that the boy does not play an xylophone.,It is false that the boy does not play an instrument.,entailment
806,the boy does not play an instrument,the boy does not play a cello,entailment,instrument,cello,31,It is false that the boy does not play an instrument.,It is false that the boy does not play an cello.,neutral
807,the boy does not play a cello,the boy does not play an instrument,neutral,cello,instrument,31,It is false that the boy does not play an cello.,It is false that the boy does not play an instrument.,entailment
808,the boy does not play an instrument,the boy does not play a baritone,entailment,instrument,baritone,31,It is false that the boy does not play an instrument.,It is false that the boy does not play an baritone.,neutral
809,the boy does not play a baritone,the boy does not play an instrument,neutral,baritone,instrument,31,It is false that the boy does not play an baritone.,It is false that the boy does not play an instrument.,entailment
810,the boy does not play an instrument,the boy does not play a bass,entailment,instrument,bass,31,It is false that the boy does not play an instrument.,It is false that the boy does not play an bass.,neutral
811,the boy does not play a bass,the boy does not play an instrument,neutral,bass,instrument,31,It is false that the boy does not play an bass.,It is false that the boy does not play an instrument.,entailment
812,the boy does not play an instrument,the boy does not play a bassoon,entailment,instrument,bassoon,31,It is false that the boy does not play an instrument.,It is false that the boy does not play an bassoon.,neutral
813,the boy does not play a bassoon,the boy does not play an instrument,neutral,bassoon,instrument,31,It is false that the boy does not play an bassoon.,It is false that the boy does not play an instrument.,entailment
814,the boy does not play an instrument,the boy does not play an organ,entailment,instrument,organ,31,It is false that the boy does not play an instrument.,It is false that the boy does not play an organ.,neutral
815,the boy does not play an organ,the boy does not play an instrument,neutral,organ,instrument,31,It is false that the boy does not play an organ.,It is false that the boy does not play an instrument.,entailment
816,the boy does not play an instrument,the boy does not play a trombone,entailment,instrument,trombone,31,It is false that the boy does not play an instrument.,It is false that the boy does not play an trombone.,neutral
817,the boy does not play a trombone,the boy does not play an instrument,neutral,trombone,instrument,31,It is false that the boy does not play an trombone.,It is false that the boy does not play an instrument.,entailment
818,the boy does not play an instrument,the boy does not play a viola,entailment,instrument,viola,31,It is false that the boy does not play an instrument.,It is false that the boy does not play an viola.,neutral
819,the boy does not play a viola,the boy does not play an instrument,neutral,viola,instrument,31,It is false that the boy does not play an viola.,It is false that the boy does not play an instrument.,entailment
820,the boy does not play an instrument,the boy does not play a sousaphone,entailment,instrument,sousaphone,31,It is false that the boy does not play an instrument.,It is false that the boy does not play an sousaphone.,neutral
821,the boy does not play a sousaphone,the boy does not play an instrument,neutral,sousaphone,instrument,31,It is false that the boy does not play an sousaphone.,It is false that the boy does not play an instrument.,entailment
822,the boy does not play an instrument,the boy does not play a drum,entailment,instrument,drum,31,It is false that the boy does not play an instrument.,It is false that the boy does not play an drum.,neutral
823,the boy does not play a drum,the boy does not play an instrument,neutral,drum,instrument,31,It is false that the boy does not play an drum.,It is false that the boy does not play an instrument.,entailment
824,the boy does not play an instrument,the boy does not play a mandolin,entailment,instrument,mandolin,31,It is false that the boy does not play an instrument.,It is false that the boy does not play an mandolin.,neutral
825,the boy does not play a mandolin,the boy does not play an instrument,neutral,mandolin,instrument,31,It is false that the boy does not play an mandolin.,It is false that the boy does not play an instrument.,entailment
826,the boy does not play an instrument,the boy does not play a saxophone,entailment,instrument,saxophone,31,It is false that the boy does not play an instrument.,It is false that the boy does not play an saxophone.,neutral
827,the boy does not play a saxophone,the boy does not play an instrument,neutral,saxophone,instrument,31,It is false that the boy does not play an saxophone.,It is false that the boy does not play an instrument.,entailment
828,the boy does not play an instrument,the boy does not play an accordion,entailment,instrument,accordion,31,It is false that the boy does not play an instrument.,It is false that the boy does not play an accordion.,neutral
829,the boy does not play an accordion,the boy does not play an instrument,neutral,accordion,instrument,31,It is false that the boy does not play an accordion.,It is false that the boy does not play an instrument.,entailment
830,the boy does not play an instrument,the boy does not play a triangle,entailment,instrument,triangle,31,It is false that the boy does not play an instrument.,It is false that the boy does not play an triangle.,neutral
831,the boy does not play a triangle,the boy does not play an instrument,neutral,triangle,instrument,31,It is false that the boy does not play an triangle.,It is false that the boy does not play an instrument.,entailment
832,the boy does not play an instrument,the boy does not play a horn,entailment,instrument,horn,31,It is false that the boy does not play an instrument.,It is false that the boy does not play an horn.,neutral
833,the boy does not play a horn,the boy does not play an instrument,neutral,horn,instrument,31,It is false that the boy does not play an horn.,It is false that the boy does not play an instrument.,entailment
834,the boy does not play an instrument,the boy does not play a sousaphone,entailment,instrument,sousaphone,31,It is false that the boy does not play an instrument.,It is false that the boy does not play an sousaphone.,neutral
835,the boy does not play a sousaphone,the boy does not play an instrument,neutral,sousaphone,instrument,31,It is false that the boy does not play an sousaphone.,It is false that the boy does not play an instrument.,entailment
836,the boy does not play an instrument,the boy does not play a tambourine,entailment,instrument,tambourine,31,It is false that the boy does not play an instrument.,It is false that the boy does not play an tambourine.,neutral
837,the boy does not play a tambourine,the boy does not play an instrument,neutral,tambourine,instrument,31,It is false that the boy does not play an tambourine.,It is false that the boy does not play an instrument.,entailment
838,the boy does not play an instrument,the boy does not play a fiddle,entailment,instrument,fiddle,31,It is false that the boy does not play an instrument.,It is false that the boy does not play an fiddle.,neutral
839,the boy does not play a fiddle,the boy does not play an instrument,neutral,fiddle,instrument,31,It is false that the boy does not play an fiddle.,It is false that the boy does not play an instrument.,entailment
840,the boy does not play an instrument,the boy does not play a clarinet,entailment,instrument,clarinet,31,It is false that the boy does not play an instrument.,It is false that the boy does not play an clarinet.,neutral
841,the boy does not play a clarinet,the boy does not play an instrument,neutral,clarinet,instrument,31,It is false that the boy does not play an clarinet.,It is false that the boy does not play an instrument.,entailment
842,the boy does not play an instrument,the boy does not play a flute,entailment,instrument,flute,31,It is false that the boy does not play an instrument.,It is false that the boy does not play an flute.,neutral
843,the boy does not play a flute,the boy does not play an instrument,neutral,flute,instrument,31,It is false that the boy does not play an flute.,It is false that the boy does not play an instrument.,entailment
844,the boy does not play an instrument,the boy does not play an ukulele,entailment,instrument,ukulele,31,It is false that the boy does not play an instrument.,It is false that the boy does not play an ukulele.,neutral
845,the boy does not play an ukulele,the boy does not play an instrument,neutral,ukulele,instrument,31,It is false that the boy does not play an ukulele.,It is false that the boy does not play an instrument.,entailment
846,the boy does not play an instrument,the boy does not play a cornet,entailment,instrument,cornet,31,It is false that the boy does not play an instrument.,It is false that the boy does not play an cornet.,neutral
847,the boy does not play a cornet,the boy does not play an instrument,neutral,cornet,instrument,31,It is false that the boy does not play an cornet.,It is false that the boy does not play an instrument.,entailment
848,the boy does not play an instrument,the boy does not play a piccolo,entailment,instrument,piccolo,31,It is false that the boy does not play an instrument.,It is false that the boy does not play an piccolo.,neutral
849,the boy does not play a piccolo,the boy does not play an instrument,neutral,piccolo,instrument,31,It is false that the boy does not play an piccolo.,It is false that the boy does not play an instrument.,entailment
850,the boy does not play an instrument,the boy does not play a banjo,entailment,instrument,banjo,31,It is false that the boy does not play an instrument.,It is false that the boy does not play an banjo.,neutral
851,the boy does not play a banjo,the boy does not play an instrument,neutral,banjo,instrument,31,It is false that the boy does not play an banjo.,It is false that the boy does not play an instrument.,entailment
852,the boy does not play an instrument,the boy does not play a guitar,entailment,instrument,guitar,31,It is false that the boy does not play an instrument.,It is false that the boy does not play an guitar.,neutral
853,the boy does not play a guitar,the boy does not play an instrument,neutral,guitar,instrument,31,It is false that the boy does not play an guitar.,It is false that the boy does not play an instrument.,entailment
854,A man on top of a ladder not next to a tree,A man on top of a ladder not next to a plant,neutral,tree,plant,32,There is no way that a man is on top of a ladder not next to a tree.,There is no way that a man is on top of a ladder not next to a plant.,entailment
855,A man on top of a ladder not next to a plant,A man on top of a ladder not next to a tree,entailment,plant,tree,32,There is no way that a man is on top of a ladder not next to a plant.,There is no way that a man is on top of a ladder not next to a tree.,neutral
856,A man on top of a ladder not next to a tree,A man on top of a ladder not next to a sycamore,entailment,tree,sycamore,32,There is no way that a man is on top of a ladder not next to a tree.,There is no way that a man is on top of a ladder not next to a sycamore.,neutral
857,A man on top of a ladder not next to a sycamore,A man on top of a ladder not next to a tree,neutral,sycamore,tree,32,There is no way that a man is on top of a ladder not next to a sycamore.,There is no way that a man is on top of a ladder not next to a tree.,entailment
858,A man on top of a ladder not next to a tree,A man on top of a ladder not next to an ash,entailment,tree,ash,32,There is no way that a man is on top of a ladder not next to a tree.,There is no way that a man is on top of a ladder not next to a ash.,neutral
859,A man on top of a ladder not next to an ash,A man on top of a ladder not next to a tree,neutral,ash,tree,32,There is no way that a man is on top of a ladder not next to a ash.,There is no way that a man is on top of a ladder not next to a tree.,entailment
860,A man on top of a ladder not next to a tree,A man on top of a ladder not next to a magnolia,entailment,tree,magnolia,32,There is no way that a man is on top of a ladder not next to a tree.,There is no way that a man is on top of a ladder not next to a magnolia.,neutral
861,A man on top of a ladder not next to a magnolia,A man on top of a ladder not next to a tree,neutral,magnolia,tree,32,There is no way that a man is on top of a ladder not next to a magnolia.,There is no way that a man is on top of a ladder not next to a tree.,entailment
862,A man on top of a ladder not next to a tree,A man on top of a ladder not next to a willow,entailment,tree,willow,32,There is no way that a man is on top of a ladder not next to a tree.,There is no way that a man is on top of a ladder not next to a willow.,neutral
863,A man on top of a ladder not next to a willow,A man on top of a ladder not next to a tree,neutral,willow,tree,32,There is no way that a man is on top of a ladder not next to a willow.,There is no way that a man is on top of a ladder not next to a tree.,entailment
864,A man on top of a ladder not next to a tree,A man on top of a ladder not next to a pine,entailment,tree,pine,32,There is no way that a man is on top of a ladder not next to a tree.,There is no way that a man is on top of a ladder not next to a pine.,neutral
865,A man on top of a ladder not next to a pine,A man on top of a ladder not next to a tree,neutral,pine,tree,32,There is no way that a man is on top of a ladder not next to a pine.,There is no way that a man is on top of a ladder not next to a tree.,entailment
866,A man on top of a ladder not next to a tree,A man on top of a ladder not next to a cedar,entailment,tree,cedar,32,There is no way that a man is on top of a ladder not next to a tree.,There is no way that a man is on top of a ladder not next to a cedar.,neutral
867,A man on top of a ladder not next to a cedar,A man on top of a ladder not next to a tree,neutral,cedar,tree,32,There is no way that a man is on top of a ladder not next to a cedar.,There is no way that a man is on top of a ladder not next to a tree.,entailment
868,A man on top of a ladder not next to a tree,A man on top of a ladder not next to an oak,entailment,tree,oak,32,There is no way that a man is on top of a ladder not next to a tree.,There is no way that a man is on top of a ladder not next to a oak.,neutral
869,A man on top of a ladder not next to an oak,A man on top of a ladder not next to a tree,neutral,oak,tree,32,There is no way that a man is on top of a ladder not next to a oak.,There is no way that a man is on top of a ladder not next to a tree.,entailment
870,A man on top of a ladder not next to a tree,A man on top of a ladder not next to an elm,entailment,tree,elm,32,There is no way that a man is on top of a ladder not next to a tree.,There is no way that a man is on top of a ladder not next to a elm.,neutral
871,A man on top of a ladder not next to an elm,A man on top of a ladder not next to a tree,neutral,elm,tree,32,There is no way that a man is on top of a ladder not next to a elm.,There is no way that a man is on top of a ladder not next to a tree.,entailment
872,A man on top of a ladder not next to a tree,A man on top of a ladder not next to a dogwood,entailment,tree,dogwood,32,There is no way that a man is on top of a ladder not next to a tree.,There is no way that a man is on top of a ladder not next to a dogwood.,neutral
873,A man on top of a ladder not next to a dogwood,A man on top of a ladder not next to a tree,neutral,dogwood,tree,32,There is no way that a man is on top of a ladder not next to a dogwood.,There is no way that a man is on top of a ladder not next to a tree.,entailment
874,A man on top of a ladder not next to a tree,A man on top of a ladder not next to a fir,entailment,tree,fir,32,There is no way that a man is on top of a ladder not next to a tree.,There is no way that a man is on top of a ladder not next to a fir.,neutral
875,A man on top of a ladder not next to a fir,A man on top of a ladder not next to a tree,neutral,fir,tree,32,There is no way that a man is on top of a ladder not next to a fir.,There is no way that a man is on top of a ladder not next to a tree.,entailment
876,A man on top of a ladder not next to a tree,A man on top of a ladder not next to a palm,entailment,tree,palm,32,There is no way that a man is on top of a ladder not next to a tree.,There is no way that a man is on top of a ladder not next to a palm.,neutral
877,A man on top of a ladder not next to a palm,A man on top of a ladder not next to a tree,neutral,palm,tree,32,There is no way that a man is on top of a ladder not next to a palm.,There is no way that a man is on top of a ladder not next to a tree.,entailment
878,A man on top of a ladder not next to a tree,A man on top of a ladder not next to a birch,entailment,tree,birch,32,There is no way that a man is on top of a ladder not next to a tree.,There is no way that a man is on top of a ladder not next to a birch.,neutral
879,A man on top of a ladder not next to a birch,A man on top of a ladder not next to a tree,neutral,birch,tree,32,There is no way that a man is on top of a ladder not next to a birch.,There is no way that a man is on top of a ladder not next to a tree.,entailment
880,There is not a man cutting hair in the background.,There is not an adult cutting hair in the background.,neutral,man,adult,33,The proposition that there is not a man cutting hair in the background is untrue.,The proposition that there is not a adult cutting hair in the background is untrue.,entailment
881,There is not an adult cutting hair in the background.,There is not a man cutting hair in the background.,entailment,adult,man,33,The proposition that there is not a adult cutting hair in the background is untrue.,The proposition that there is not a man cutting hair in the background is untrue.,neutral
882,There is not a man cutting hair in the background.,There is not an individual cutting hair in the background.,neutral,man,individual,33,The proposition that there is not a man cutting hair in the background is untrue.,The proposition that there is not a individual cutting hair in the background is untrue.,entailment
883,There is not an individual cutting hair in the background.,There is not a man cutting hair in the background.,entailment,individual,man,33,The proposition that there is not a individual cutting hair in the background is untrue.,The proposition that there is not a man cutting hair in the background is untrue.,neutral
884,There is not a man cutting hair in the background.,There is not a bachelor cutting hair in the background.,entailment,man,bachelor,33,The proposition that there is not a man cutting hair in the background is untrue.,The proposition that there is not a bachelor cutting hair in the background is untrue.,neutral
885,There is not a bachelor cutting hair in the background.,There is not a man cutting hair in the background.,neutral,bachelor,man,33,The proposition that there is not a bachelor cutting hair in the background is untrue.,The proposition that there is not a man cutting hair in the background is untrue.,entailment
886,There is not a man cutting hair in the background.,There is not a widower cutting hair in the background.,entailment,man,widower,33,The proposition that there is not a man cutting hair in the background is untrue.,The proposition that there is not a widower cutting hair in the background is untrue.,neutral
887,There is not a widower cutting hair in the background.,There is not a man cutting hair in the background.,neutral,widower,man,33,The proposition that there is not a widower cutting hair in the background is untrue.,The proposition that there is not a man cutting hair in the background is untrue.,entailment
888,There is not a man cutting hair in the background.,There is not a gentleman cutting hair in the background.,entailment,man,gentleman,33,The proposition that there is not a man cutting hair in the background is untrue.,The proposition that there is not a gentleman cutting hair in the background is untrue.,neutral
889,There is not a gentleman cutting hair in the background.,There is not a man cutting hair in the background.,neutral,gentleman,man,33,The proposition that there is not a gentleman cutting hair in the background is untrue.,The proposition that there is not a man cutting hair in the background is untrue.,entailment
890,There is not a man cutting hair in the background.,There is not a gent cutting hair in the background.,entailment,man,gent,33,The proposition that there is not a man cutting hair in the background is untrue.,The proposition that there is not a gent cutting hair in the background is untrue.,neutral
891,There is not a gent cutting hair in the background.,There is not a man cutting hair in the background.,neutral,gent,man,33,The proposition that there is not a gent cutting hair in the background is untrue.,The proposition that there is not a man cutting hair in the background is untrue.,entailment
892,There is not a man cutting hair in the background.,There is not a boyfriend cutting hair in the background.,entailment,man,boyfriend,33,The proposition that there is not a man cutting hair in the background is untrue.,The proposition that there is not a boyfriend cutting hair in the background is untrue.,neutral
893,There is not a boyfriend cutting hair in the background.,There is not a man cutting hair in the background.,neutral,boyfriend,man,33,The proposition that there is not a boyfriend cutting hair in the background is untrue.,The proposition that there is not a man cutting hair in the background is untrue.,entailment
894,A man can not find a woman,A man can not find an adult,neutral,woman,adult,34,To believe that the child can not find a woman is to believe a falsity.,To believe that the child can not find a adult is to believe a falsity.,entailment
895,A man can not find an adult,A man can not find a woman,entailment,adult,woman,34,To believe that the child can not find a adult is to believe a falsity.,To believe that the child can not find a woman is to believe a falsity.,neutral
896,A man can not find a woman,A man can not find an individual,neutral,woman,individual,34,To believe that the child can not find a woman is to believe a falsity.,To believe that the child can not find a individual is to believe a falsity.,entailment
897,A man can not find an individual,A man can not find a woman,entailment,individual,woman,34,To believe that the child can not find a individual is to believe a falsity.,To believe that the child can not find a woman is to believe a falsity.,neutral
898,A man can not find a woman,A man can not find an ex-wife,entailment,woman,ex-wife,34,To believe that the child can not find a woman is to believe a falsity.,To believe that the child can not find a ex-wife is to believe a falsity.,neutral
899,A man can not find an ex-wife,A man can not find a woman,neutral,ex-wife,woman,34,To believe that the child can not find a ex-wife is to believe a falsity.,To believe that the child can not find a woman is to believe a falsity.,entailment
900,A man can not find a woman,A man can not find a lady,entailment,woman,lady,34,To believe that the child can not find a woman is to believe a falsity.,To believe that the child can not find a lady is to believe a falsity.,neutral
901,A man can not find a lady,A man can not find a woman,neutral,lady,woman,34,To believe that the child can not find a lady is to believe a falsity.,To believe that the child can not find a woman is to believe a falsity.,entailment
902,A man can not find a woman,A man can not find a sister,entailment,woman,sister,34,To believe that the child can not find a woman is to believe a falsity.,To believe that the child can not find a sister is to believe a falsity.,neutral
903,A man can not find a sister,A man can not find a woman,neutral,sister,woman,34,To believe that the child can not find a sister is to believe a falsity.,To believe that the child can not find a woman is to believe a falsity.,entailment
904,A man can not find a woman,A man can not find a widow,entailment,woman,widow,34,To believe that the child can not find a woman is to believe a falsity.,To believe that the child can not find a widow is to believe a falsity.,neutral
905,A man can not find a widow,A man can not find a woman,neutral,widow,woman,34,To believe that the child can not find a widow is to believe a falsity.,To believe that the child can not find a woman is to believe a falsity.,entailment
906,A man can not find a woman,A man can not find a mother,entailment,woman,mother,34,To believe that the child can not find a woman is to believe a falsity.,To believe that the child can not find a mother is to believe a falsity.,neutral
907,A man can not find a mother,A man can not find a woman,neutral,mother,woman,34,To believe that the child can not find a mother is to believe a falsity.,To believe that the child can not find a woman is to believe a falsity.,entailment
908,A man can not find a woman,A man can not find a matriarch,entailment,woman,matriarch,34,To believe that the child can not find a woman is to believe a falsity.,To believe that the child can not find a matriarch is to believe a falsity.,neutral
909,A man can not find a matriarch,A man can not find a woman,neutral,matriarch,woman,34,To believe that the child can not find a matriarch is to believe a falsity.,To believe that the child can not find a woman is to believe a falsity.,entailment
910,A man can not find a woman,A man can not find a bridesmaid,entailment,woman,bridesmaid,34,To believe that the child can not find a woman is to believe a falsity.,To believe that the child can not find a bridesmaid is to believe a falsity.,neutral
911,A man can not find a bridesmaid,A man can not find a woman,neutral,bridesmaid,woman,34,To believe that the child can not find a bridesmaid is to believe a falsity.,To believe that the child can not find a woman is to believe a falsity.,entailment
912,A man can not find a woman,A man can not find a housewife,entailment,woman,housewife,34,To believe that the child can not find a woman is to believe a falsity.,To believe that the child can not find a housewife is to believe a falsity.,neutral
913,A man can not find a housewife,A man can not find a woman,neutral,housewife,woman,34,To believe that the child can not find a housewife is to believe a falsity.,To believe that the child can not find a woman is to believe a falsity.,entailment
914,A man can not find a woman,A man can not find a wife,entailment,woman,wife,34,To believe that the child can not find a woman is to believe a falsity.,To believe that the child can not find a wife is to believe a falsity.,neutral
915,A man can not find a wife,A man can not find a woman,neutral,wife,woman,34,To believe that the child can not find a wife is to believe a falsity.,To believe that the child can not find a woman is to believe a falsity.,entailment
916,A man can not find a woman,A man can not find a granny,entailment,woman,granny,34,To believe that the child can not find a woman is to believe a falsity.,To believe that the child can not find a granny is to believe a falsity.,neutral
917,A man can not find a granny,A man can not find a woman,neutral,granny,woman,34,To believe that the child can not find a granny is to believe a falsity.,To believe that the child can not find a woman is to believe a falsity.,entailment
918,A man can not find a woman,A man can not find a bachelorette,entailment,woman,bachelorette,34,To believe that the child can not find a woman is to believe a falsity.,To believe that the child can not find a bachelorette is to believe a falsity.,neutral
